Inventory MHE,Inventory container,Inventory index,Inventory max index,Item code,Item code owner,item_lot_number,item_expiration_date,Item sort key,Inventory quantity,Inventory damaged quantity,Inventory expired quantity,status
RR ASRS 001,ASRSX007075,2,2,4971660043163,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX007261,1,2,4974214154438,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX004384,2,8,4901427297003,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX004103,2,2,4902506191007,3,,,,73,0,0,Initial
RR ASRS 001,ASRSX006881,4,4,4903419134280,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX006881,3,4,4903419177072,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX004385,3,8,4901427191677,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004384,3,8,4901427191707,1,,,,13,0,0,Initial
RR ASRS 001,ASRSX009532,7,8,4902778198216,3,,,,25,0,0,Initial
RR ASRS 001,ASRSX009793,3,8,4990212232879,1,,,,18,0,0,Initial
RR ASRS 001,ASRSX007090,3,4,4902506305008,3,,,,105,0,0,Initial
RR ASRS 001,ASRSX010301,1,8,4961099820022,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX005472,5,8,4007817104279,3,,,,80,0,0,Initial
RR ASRS 001,ASRSX007444,2,8,4901427133912,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX004266,1,8,4902506422385,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX005126,1,8,4902778019627,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX006779,1,8,4963095903181,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX009021,1,1,4550432020955,3,,,,46,0,0,Initial
RR ASRS 001,ASRSX005365,8,8,4902506422293,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX004161,2,4,8422593422328,3,,,,3,0,0,Initial
RR ASRS 001,ASRSX004640,6,8,4902505680496,3,,,,60,0,0,Initial
RR ASRS 001,ASRSX009708,4,8,4902778127667,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005365,4,8,4902506413505,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX005389,3,8,4902506305015,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX009117,8,8,4902506422286,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX006123,4,4,4902506190819,3,,,,150,0,0,Initial
RR ASRS 001,ASRSX012004,1,8,4902505674143,3,,,,52,0,0,Initial
RR ASRS 001,ASRSX009728,2,2,4970116055460,3,,,,140,0,0,Initial
RR ASRS 001,ASRSX004144,7,8,4902506349972,3,,,,47,0,0,Initial
RR ASRS 001,ASRSX005365,1,8,4902506289438,3,,,,28,0,0,Initial
RR ASRS 001,ASRSX006769,8,8,4905426036489,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX009539,7,8,4512427056547,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX010761,1,1,4903419847494,3,,,,25,0,0,Initial
RR ASRS 001,ASRSX006525,4,4,4903419360696,1,,,,8,0,0,Initial
RR ASRS 001,ASRSX005890,1,1,4903419839635,3,,,,22,0,0,Initial
RR ASRS 001,ASRSX004383,5,8,4511338008768,3,,,,23,0,0,Initial
RR ASRS 001,ASRSX005305,1,2,4903419846374,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX010507,2,2,4903419841041,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX003497,1,2,4903419841119,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX005864,2,4,4903419829391,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX003528,3,4,4903419343132,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX005892,1,1,4903419113100,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX005880,1,1,4903419839635,3,,,,37,0,0,Initial
RR ASRS 001,ASRSX005455,5,8,4903419850166,3,,,,22,0,0,Initial
RR ASRS 001,ASRSX009676,7,8,4580298811657,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX003733,1,1,4902506403131,3,,,,152,0,0,Initial
RR ASRS 001,ASRSX003520,4,4,4903419870287,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX005332,2,2,4903419841126,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX003496,2,2,4903419847548,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX010492,1,2,4903419843076,3,,,,26,0,0,Initial
RR ASRS 001,ASRSX005325,2,2,4903419839635,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX005535,4,4,4903419842970,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX003495,1,2,4903419842222,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX009026,1,1,4903419842222,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX011721,3,8,4902778120620,3,,,,3,0,0,Initial
RR ASRS 001,ASRSX005332,1,2,4903419842963,3,,,,32,0,0,Initial
RR ASRS 001,ASRSX005455,7,8,4903419850128,3,,,,11,0,0,Initial
RR ASRS 001,ASRSX011608,2,2,4903419840242,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX009034,1,1,4903419842055,3,,,,29,0,0,Initial
RR ASRS 001,ASRSX005893,1,1,4903419113100,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX010762,1,1,4903419842048,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX011594,1,2,4903419829407,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX011610,2,2,4903419829391,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX003501,1,2,4903419827304,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX005899,1,1,4903419827304,3,,,,36,0,0,Initial
RR ASRS 001,ASRSX011594,2,2,4903419842994,3,,,,40,0,0,Initial
RR ASRS 001,ASRSX003504,2,2,4903419355777,3,,,,38,0,0,Initial
RR ASRS 001,ASRSX007998,2,2,4903419847593,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX009018,1,1,4903419827465,3,,,,23,0,0,Initial
RR ASRS 001,ASRSX011235,5,8,4901881240089,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX005902,1,1,4903419842062,3,,,,46,0,0,Initial
RR ASRS 001,ASRSX010091,2,2,4903419842390,3,,,,26,0,0,Initial
RR ASRS 001,ASRSX007998,1,2,4903419830359,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX010492,2,2,4903419345372,3,,,,11,0,0,Initial
RR ASRS 001,ASRSX005921,1,1,4903419826772,3,,,,47,0,0,Initial
RR ASRS 001,ASRSX007444,4,8,4901427191714,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX011600,1,1,4903419113100,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX011610,1,2,4903419843069,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX010759,1,1,4903419842161,3,,,,43,0,0,Initial
RR ASRS 001,ASRSX005543,2,4,4903419830366,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX005325,1,2,4903419819682,3,,,,17,0,0,Initial
RR ASRS 001,ASRSX009117,4,8,4902506413420,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX005365,5,8,4902506413512,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX007090,2,4,4902506329493,3,,,,60,0,0,Initial
RR ASRS 001,ASRSX004266,5,8,4902506175168,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX009117,5,8,4902506413444,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX010561,7,8,4902506276810,3,,,,40,0,0,Initial
RR ASRS 001,ASRSX010764,1,1,4903419816001,3,,,,33,0,0,Initial
RR ASRS 001,ASRSX009708,5,8,4970116039439,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX004384,7,8,4901427191745,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX008089,7,8,4901881142062,1,,,,22,0,0,Initial
RR ASRS 001,ASRSX010063,1,8,4971760280383,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX005911,1,1,4903419825836,3,,,,42,0,0,Initial
RR ASRS 001,ASRSX006477,4,8,4902562432229,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX010111,1,2,4974214129214,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX011243,3,8,4901478191435,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX011952,8,8,4902778999738,3,,,,186,0,0,Initial
RR ASRS 001,ASRSX010099,1,2,4903419341275,3,,,,28,0,0,Initial
RR ASRS 001,ASRSX009599,4,8,4970116055040,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX009539,6,8,4512427014028,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX009708,6,8,4902505576027,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX003495,2,2,4903419325404,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX004226,2,2,4903419341152,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX003505,1,2,4903419152079,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX003486,1,2,4903419152079,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX003504,1,2,4903419121815,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX007545,1,8,4901681350490,1,,,,23,0,0,Initial
RR ASRS 001,ASRSX004226,1,2,4903419328535,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX006470,5,8,4901681522316,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX010746,1,1,4903419335175,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX004385,8,8,4901427191790,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX003505,2,2,4903419132125,3,,,,21,0,0,Initial
RR ASRS 001,ASRSX006190,1,8,4901427191806,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX010099,2,2,4903419341275,3,,,,23,0,0,Initial
RR ASRS 001,ASRSX005104,2,4,4550309342609,1,,,,15,0,0,Initial
RR ASRS 001,ASRSX005864,1,4,4903419132002,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX005912,1,1,4903419111632,3,,,,31,0,0,Initial
RR ASRS 001,ASRSX009028,1,1,4903419326104,3,,,,21,0,0,Initial
RR ASRS 001,ASRSX009708,3,8,4901991600155,1,,,,11,0,0,Initial
RR ASRS 001,ASRSX009487,2,8,4901991647464,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX005543,3,4,4903419317423,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX010758,1,1,4903419325374,3,,,,62,0,0,Initial
RR ASRS 001,ASRSX005915,1,1,4903419819071,3,,,,34,0,0,Initial
RR ASRS 001,ASRSX009708,7,8,4902505576263,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009032,1,1,4903419341053,3,,,,27,0,0,Initial
RR ASRS 001,ASRSX006192,6,8,4901427191837,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX004384,4,8,4901427191868,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX011134,2,4,4902681028600,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX009483,7,8,4901681350445,3,,,,38,0,0,Initial
RR ASRS 001,ASRSX003486,2,2,4903419126193,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX010340,3,8,4901681104529,3,,,,24,0,0,Initial
RR ASRS 001,ASRSX011235,2,8,4944121534418,1,,,,32,0,0,Initial
RR ASRS 001,ASRSX004385,5,8,4901427191875,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX006815,3,8,4589435522777,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX005389,5,8,4902506275547,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX010098,1,2,4901480531120,3,,,,36,0,0,Initial
RR ASRS 001,ASRSX006814,1,8,4589435556369,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX006814,3,8,4589435555546,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX009721,2,2,4903419335762,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX006647,2,8,4549395968497,1,,,,22,0,0,Initial
RR ASRS 001,ASRSX010104,1,4,4516278974920,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX003908,8,8,4901991021998,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX003908,4,8,4901480264141,3,,,,69,0,0,Initial
RR ASRS 001,ASRSX011312,8,8,4901681485314,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX010337,5,8,4589435556352,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX006814,8,8,4589435556314,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX009202,1,1,4902506335715,3,,,,84,0,0,Initial
RR ASRS 001,ASRSX011934,1,8,4902506249814,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX007089,2,4,4902506305039,3,,,,71,0,0,Initial
RR ASRS 001,ASRSX005877,2,4,4901480380124,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX003552,1,1,4902506190932,3,,,,188,0,0,Initial
RR ASRS 001,ASRSX006797,3,8,4901480380094,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX006797,5,8,4901480380087,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX010073,3,4,4516278916661,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX005647,1,4,4902506412669,3,,,,38,0,0,Initial
RR ASRS 001,ASRSX011934,2,8,4902506405609,3,,,,113,0,0,Initial
RR ASRS 001,ASRSX010335,5,8,4589435521435,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX006503,5,8,4902506405845,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX011843,8,8,4522163031630,3,,,,44,0,0,Initial
RR ASRS 001,ASRSX004266,6,8,4902506413437,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX004385,4,8,4901427191882,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX007090,4,4,4902506371836,3,,,,60,0,0,Initial
RR ASRS 001,ASRSX004353,4,8,4901427191929,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX010337,8,8,4589435523705,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX011934,5,8,4902506349736,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX008167,4,8,4961099820459,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX011990,5,8,4902778272442,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX005028,5,8,4901480810614,1,,,,17,0,0,Initial
RR ASRS 001,ASRSX009483,1,8,4901681296415,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX009737,2,2,4901480004952,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX006756,1,4,4902778124093,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX011990,1,8,4902778261019,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX009483,6,8,4901681503551,3,,,,27,0,0,Initial
RR ASRS 001,ASRSX003747,1,1,4902506190857,3,,,,181,0,0,Initial
RR ASRS 001,ASRSX009693,5,8,4902778260999,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX005312,2,2,4901480351766,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX006759,2,4,4901480261881,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX005029,1,8,4971660040155,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009955,6,8,4901991639735,3,,,,16,0,0,Initial
RR ASRS 001,ASRSX006192,5,8,4901427191943,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005104,4,4,4550309342661,1,,,,17,0,0,Initial
RR ASRS 001,ASRSX010092,1,2,4901480374123,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX008095,1,4,4902778124147,1,,,,17,0,0,Initial
RR ASRS 001,ASRSX010467,8,8,4902778184172,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX011990,8,8,4902778211328,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX005336,1,2,4901480304175,3,,,,22,0,0,Initial
RR ASRS 001,ASRSX010090,1,2,4901480351711,3,,,,26,0,0,Initial
RR ASRS 001,ASRSX006648,1,8,4948299155932,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX003502,1,2,4901480304205,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX004203,2,2,4901480091143,3,,,,11,0,0,Initial
RR ASRS 001,ASRSX008089,1,8,4901881239878,1,,,,11,0,0,Initial
RR ASRS 001,ASRSX005389,8,8,4902506420381,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX011934,3,8,4902506306029,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX006580,3,8,4902506387431,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX004266,2,8,4902506158550,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX012007,7,8,4902778217009,1,,,,8,0,0,Initial
RR ASRS 001,ASRSX009674,4,8,4589435556338,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX011990,4,8,4902778227510,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX005029,2,8,4901770562056,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX005903,1,1,4901480346588,3,,,,37,0,0,Initial
RR ASRS 001,ASRSX004105,8,8,4901427191967,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX004103,1,2,4902506359346,3,,,,148,0,0,Initial
RR ASRS 001,ASRSX012007,1,8,4902778229620,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX006063,1,2,4906186518611,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX010453,2,2,4522966171137,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX005028,8,8,4909510157661,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009805,4,8,4974052375019,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX012017,6,8,4902778313589,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX006580,7,8,4902506405920,3,,,,45,0,0,Initial
RR ASRS 001,ASRSX004144,3,8,4902506405562,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX009802,1,8,4573329950081,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX005114,3,4,4902506287069,3,,,,36,0,0,Initial
RR ASRS 001,ASRSX005062,4,8,4901881184383,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004331,7,8,4901881182860,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX005029,6,8,4901427205619,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX010453,1,2,4522966522854,1,,,,15,0,0,Initial
RR ASRS 001,ASRSX005029,7,8,4901427297003,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX004966,1,4,4901427858983,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX010467,6,8,4902778220894,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX005029,5,8,4901427303742,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX005029,4,8,4901427297027,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX005114,2,4,4902506285041,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX007249,1,2,4963346131288,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX004144,1,8,4902506280794,3,,,,48,0,0,Initial
RR ASRS 001,ASRSX011860,2,2,4963346131028,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX006580,6,8,4902506141088,3,,,,52,0,0,Initial
RR ASRS 001,ASRSX004658,4,4,4550309343279,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX003944,8,8,4961099778330,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX006776,7,8,4901881274930,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX004331,8,8,4901881182877,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX006123,2,4,4902506405159,3,,,,129,0,0,Initial
RR ASRS 001,ASRSX005062,2,8,4901881184338,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004331,6,8,4901881878190,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX006835,2,8,4902506253347,3,,,,44,0,0,Initial
RR ASRS 001,ASRSX005028,7,8,4909510184162,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX005341,1,2,4901480329062,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX005845,4,4,4901480323305,3,,,,11,0,0,Initial
RR ASRS 001,ASRSX003493,2,2,4901480344621,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX006797,6,8,4901480321714,3,,,,3,0,0,Initial
RR ASRS 001,ASRSX009048,1,1,4901480327259,3,,,,47,0,0,Initial
RR ASRS 001,ASRSX005320,2,2,4901480327280,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX006775,6,8,4901881239953,1,,,,28,0,0,Initial
RR ASRS 001,ASRSX006776,8,8,4901881239908,1,,,,18,0,0,Initial
RR ASRS 001,ASRSX011934,4,8,4902506228277,3,,,,50,0,0,Initial
RR ASRS 001,ASRSX004144,6,8,4902506306067,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX005389,2,8,4902506268150,3,,,,71,0,0,Initial
RR ASRS 001,ASRSX005647,2,4,4902506190901,3,,,,45,0,0,Initial
RR ASRS 001,ASRSX004144,4,8,4902506253330,3,,,,46,0,0,Initial
RR ASRS 001,ASRSX007090,1,4,4902506320575,3,,,,71,0,0,Initial
RR ASRS 001,ASRSX005389,1,8,4902506071026,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX006192,7,8,4901427191974,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX010335,8,8,4589435556345,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX009490,8,8,4549395032334,1,,,,15,0,0,Initial
RR ASRS 001,ASRSX005195,2,4,4989225024014,1,,,,16,0,0,Initial
RR ASRS 001,ASRSX010339,1,8,4988342244022,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX009027,1,1,4901480148724,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX006470,2,8,4901681108145,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX007554,4,8,4519001356062,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009490,6,8,4974052553011,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX005114,1,4,4902506291424,3,,,,50,0,0,Initial
RR ASRS 001,ASRSX006580,2,8,4902506413277,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX005365,7,8,4902506420824,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX005389,7,8,4902506349675,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX009117,6,8,4902506275530,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX006753,2,4,4902778209271,3,,,,73,0,0,Initial
RR ASRS 001,ASRSX006753,1,4,4902778285787,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX004789,1,2,4963346131288,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX007554,3,8,4519001317186,1,,,,18,0,0,Initial
RR ASRS 001,ASRSX007554,5,8,4549395526130,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX005335,2,2,4901480258355,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX007554,7,8,4549395166466,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX005916,1,1,4901480317120,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX007554,6,8,4548623440811,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX003503,2,2,4901480161907,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX005062,3,8,4901881142116,1,,,,24,0,0,Initial
RR ASRS 001,ASRSX009539,3,8,4902778180358,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009030,1,1,4901480258492,3,,,,35,0,0,Initial
RR ASRS 001,ASRSX010744,1,1,4901480258492,3,,,,35,0,0,Initial
RR ASRS 001,ASRSX010752,1,1,4901480258492,3,,,,35,0,0,Initial
RR ASRS 001,ASRSX009857,3,4,4901690019043,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX008089,6,8,4901881812880,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX005877,3,4,4901480164120,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX005884,1,1,4901480139432,3,,,,180,0,0,Initial
RR ASRS 001,ASRSX011604,3,8,4901480263618,3,,,,94,0,0,Initial
RR ASRS 001,ASRSX006759,4,4,4901771317280,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX010100,1,2,4901480253534,3,,,,36,0,0,Initial
RR ASRS 001,ASRSX010750,1,1,4901480317120,3,,,,17,0,0,Initial
RR ASRS 001,ASRSX009029,1,1,4901480258492,3,,,,28,0,0,Initial
RR ASRS 001,ASRSX005886,1,1,4901480258454,3,,,,25,0,0,Initial
RR ASRS 001,ASRSX005607,2,2,4974214159334,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005115,3,8,4901991023053,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX005159,3,8,4963095092397,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005115,1,8,4901991052862,1,,,,47,0,0,Initial
RR ASRS 001,ASRSX011616,2,2,4901480280141,3,,,,26,0,0,Initial
RR ASRS 001,ASRSX007322,2,2,4974214151932,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005115,4,8,4901991647280,1,,,,15,0,0,Initial
RR ASRS 001,ASRSX009494,3,8,4902778302941,3,,,,26,0,0,Initial
RR ASRS 001,ASRSX005494,6,8,4901480287379,3,,,,24,0,0,Initial
RR ASRS 001,ASRSX005874,1,4,4901480274003,3,,,,160,0,0,Initial
RR ASRS 001,ASRSX005115,2,8,4901991647143,1,,,,32,0,0,Initial
RR ASRS 001,ASRSX003515,2,2,4901480272771,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX003557,1,2,4901480280127,3,,,,36,0,0,Initial
RR ASRS 001,ASRSX009455,3,8,4977524128304,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX007322,1,2,4974214166301,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009455,6,8,4977524128250,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX006470,7,8,4901681209774,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX005029,3,8,4902071609020,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009728,1,2,4902562512471,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX008089,8,8,4901881812965,1,,,,11,0,0,Initial
RR ASRS 001,ASRSX011604,4,8,4901480287058,3,,,,150,0,0,Initial
RR ASRS 001,ASRSX005845,3,4,4901480380148,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX009752,1,2,4902562512457,3,,,,16,0,0,Initial
RR ASRS 001,ASRSX006888,2,4,4990592660156,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX005336,2,2,4901480304229,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX005494,4,8,4901480309095,3,,,,81,0,0,Initial
RR ASRS 001,ASRSX003993,2,8,4901478071539,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX005159,8,8,4963095070319,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009752,2,2,4902562512464,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX004864,2,4,4550309411329,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX005316,2,2,4901480280172,3,,,,55,0,0,Initial
RR ASRS 001,ASRSX006648,3,8,4948299465482,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX006720,1,2,4901772000099,3,,,,70,0,0,Initial
RR ASRS 001,ASRSX007554,1,8,4902562433479,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX003698,2,2,4901772000112,3,,,,80,0,0,Initial
RR ASRS 001,ASRSX011134,4,4,4903419336059,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX004126,4,8,4902778167946,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX006029,1,2,4901480069043,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX007490,6,8,4902778313619,3,,,,85,0,0,Initial
RR ASRS 001,ASRSX007487,8,8,4902778147764,3,,,,32,0,0,Initial
RR ASRS 001,ASRSX004115,7,8,4901478186363,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX007093,4,4,4902778279908,3,,,,66,0,0,Initial
